date,매매,분류,code,종목명,PER,PBR,ROE,현재가,연중최고가,연중최저가
2026/02/11/23:24,매수,외국인지분율상승,363280,티와이홀딩스,,0.13,-13.5,2540,2750,-2350
2026/02/11/23:24,매수,외국인지분율상승,440320,오픈놀,27.23,0.89,3.4,3735,3885,-3530
2026/02/11/23:24,매수,외국인순매수,900110,이스트아시아홀딩스,3.35,0.07,1.7,1003,1199,-918
2026/02/11/23:24,매수,외국인순매수,000020,동화약품,30.98,0.46,1.5,6170,6300,-5560
2026/02/11/23:24,매수,외국인순매수,000080,하이트진로,13.45,1.07,8.6,18090,18440,-17050
2026/02/11/23:24,매수,외국인순매수,0000Z0,RISE 바이오TOP10액티브,,,,16105,18100,-13250
2026/02/11/23:24,매수,외국인순매수,0001P0,마이티 바이오시밀러&CDMO액티브,,,,13790,14025,-11360
2026/02/11/23:24,매수,가치주,015890,태경산업,6.99,0.44,6.6,4880,4975,-4545
2026/02/11/23:24,매수,가치주,025540,한국단자,5.54,0.73,14.2,75600,81000,-66000
2026/02/11/23:24,매수,가치주,066620,국보디자인,4.2,0.58,16.6,22800,23750,-20300
2026/02/11/23:24,매수,가치주,155660,DSR,4.36,0.27,6.5,3965,4020,-3675
2026/02/11/23:24,매수,중소형저평가우량주,014440,영보화학,4.27,0.52,13.0,4810,4830,-4475
2026/02/11/23:24,매수,중소형저평가우량주,036670,삼양케이씨아이,4.93,0.59,13.1,6440,6500,-6070
2026/02/11/23:24,매수,대형저평가우량주,011780,금호석유화학,12.36,0.7,5.9,139900,153200,-115800
2026/02/11/23:24,매수,대형저평가우량주,025540,한국단자,5.54,0.73,14.2,75600,81000,-66000
2026/02/11/23:24,매수,실적호전주,900110,이스트아시아홀딩스,3.35,0.07,1.7,1003,1199,-918
2026/02/11/23:24,매수,실적호전주,002620,제일파마홀딩스,,0.42,-16.3,8180,8490,-7750
2026/02/11/23:24,매수,실적호전주,006650,대한유화,,0.55,-0.5,153800,171400,-126500
2026/02/11/23:24,매수,실적호전주,105740,디케이락,49.83,0.79,1.6,10450,10890,-9320
2026/02/11/23:24,매수,실적호전주,120240,대정화금,9.79,0.55,5.7,13180,13350,-12410
2026/02/11/23:24,매수,시총대비영업이익30%이상,034310,NICE,11.0,0.66,6.3,13950,13990,-12180
2026/02/11/23:24,매수,시총대비영업이익30%이상,072470,우리산업홀딩스,145.82,0.48,0.3,3380,3770,-3030
2026/02/12/00:41,매수,외국인지분율상승,002200,한국수출포장,37.88,0.43,1.2,3215,3335,-3045
2026/02/12/00:41,매수,외국인지분율상승,004870,티웨이홀딩스,,0.36,-13.2,473,528,-436
2026/02/12/00:41,매수,외국인지분율상승,005385,현대차우,,,,262500,318500,-205500
2026/02/12/00:41,매수,외국인지분율상승,025750,한솔홈데코,,0.41,-12.8,628,648,-590
2026/02/12/00:41,매수,외국인지분율상승,040420,정상제이엘에스,12.08,0.99,9.1,5860,6000,-5600
2026/02/12/00:41,매수,외국인지분율상승,083660,CSA 코스믹,,1.75,-32.2,487,619,-430
2026/02/12/00:41,매수,외국인지분율상승,120240,대정화금,9.79,0.55,5.7,13180,13350,-12410
2026/02/12/00:41,매수,외국인지분율상승,288980,모아데이타,,0.78,-9.0,-830,1030,-790
2026/02/12/00:41,매수,외국인지분율상승,357120,코람코라이프인프라리츠,17.64,0.89,5.0,4595,4600,-4300
2026/02/12/00:41,매수,외국인지분율상승,363280,티와이홀딩스,,0.13,-13.5,2540,2750,-2350
2026/02/12/00:41,매수,외국인지분율상승,440320,오픈놀,27.23,0.89,3.4,3735,3885,-3530
2026/02/12/00:41,매수,외국인순매수,900110,이스트아시아홀딩스,3.35,0.07,1.7,1003,1199,-918
2026/02/12/00:41,매수,외국인순매수,000020,동화약품,30.98,0.46,1.5,6170,6300,-5560
2026/02/12/00:41,매수,외국인순매수,000080,하이트진로,30.98,0.46,1.5,6170,6300,-5560
2026/02/12/00:41,매수,외국인순매수,0000Z0,RISE 바이오TOP10액티브,13.45,1.07,8.6,18090,18440,-17050
2026/02/12/00:41,매수,외국인순매수,0001P0,마이티 바이오시밀러&CDMO액티브,13.45,1.07,8.6,18090,18440,-17050
2026/02/12/00:41,매수,가치주,015890,태경산업,,,,16105,18100,-13250
2026/02/12/00:41,매수,가치주,025540,한국단자,,,,13790,14025,-11360
2026/02/12/00:41,매수,가치주,066620,국보디자인,6.99,0.44,6.6,4880,4975,-4545
2026/02/12/00:41,매수,가치주,155660,DSR,5.54,0.73,14.2,75600,81000,-66000
2026/02/12/00:41,매수,중소형저평가우량주,014440,영보화학,4.2,0.58,16.6,22800,23750,-20300
2026/02/12/00:41,매수,중소형저평가우량주,036670,삼양케이씨아이,4.36,0.27,6.5,3965,4020,-3675
2026/02/12/00:41,매수,대형저평가우량주,011780,금호석유화학,4.27,0.52,13.0,4810,4830,-4475
2026/02/12/00:41,매수,대형저평가우량주,025540,한국단자,4.93,0.59,13.1,6440,6500,-6070
2026/02/12/00:41,매수,실적호전주,900110,이스트아시아홀딩스,12.36,0.7,5.9,139900,153200,-115800
2026/02/12/00:41,매수,실적호전주,002620,제일파마홀딩스,5.54,0.73,14.2,75600,81000,-66000
2026/02/12/00:41,매수,실적호전주,006650,대한유화,3.35,0.07,1.7,1003,1199,-918
2026/02/12/00:41,매수,실적호전주,105740,디케이락,,0.42,-16.3,8180,8490,-7750
2026/02/12/00:41,매수,실적호전주,120240,대정화금,,0.55,-0.5,153800,171400,-126500
2026/02/12/00:41,매수,시총대비영업이익30%이상,034310,NICE,49.83,0.79,1.6,10450,10890,-9320
2026/02/12/00:41,매수,시총대비영업이익30%이상,072470,우리산업홀딩스,9.79,0.55,5.7,13180,13350,-12410
2026/02/12/20:17,매수,외국인지분율상승,065530,와이어블,23.79,0.83,4.0,1346,1389,-1240
2026/02/12/20:17,매수,외국인순매수,000150,두산,,12.51,-14.6,973000,999000,-735000
2026/02/12/20:17,매수,외국인순매수,000157,두산2우B,,,,443500,467000,-380500
2026/02/12/20:17,매수,외국인순매수,033130,디지틀조선,20.95,0.9,4.4,2135,2245,-1675
2026/02/12/20:17,매수,외국인순매수,065530,와이어블,23.79,0.83,4.0,1346,1389,-1240
2026/02/12/20:17,매수,외국인순매수,442580,PLUS 글로벌HBM반도체,,,,58750,60400,-42500
2026/02/12/20:17,매수,대형저평가우량주,031980,피에스케이홀딩스,16.67,3.7,24.8,-74100,83800,-46100
2026/02/12/20:17,매수,대형저평가우량주,083450,GST,11.96,2.0,18.7,29150,32800,-25400
2026/02/12/20:17,매수,실적호전주,006120,SK디스커버리,45.52,0.4,0.9,-56800,64500,-51400
2026/02/12/20:17,매수,실적호전주,010400,우진아이엔에스,,0.43,-26.3,4495,4900,-3840
2026/02/12/20:17,매수,실적호전주,011040,경동제약,32.12,0.7,2.4,5710,5870,-5430
2026/02/12/20:17,매수,실적호전주,018670,SK가스,11.79,0.77,6.7,228500,237500,-216000
2026/02/12/20:17,매수,실적호전주,045660,에이텍,5.57,0.78,16.2,10480,10740,-9570
2026/02/12/20:17,매수,실적호전주,067170,오텍,,0.3,-20.8,1920,1971,-1750
2026/02/12/20:17,매수,실적호전주,114630,폴라리스우노,6.72,0.32,5.5,531,537,-472
2026/02/12/20:17,매수,실적호전주,224110,에이텍모빌리티,4.93,0.7,16.5,9960,10080,-9050
2026/02/12/20:17,매수,실적호전주,238090,앤디포스,,0.43,-28.9,1685,1925,-1538
2026/02/12/20:17,매수,실적호전주,373220,LG에너지솔루션,,4.54,-4.9,410000,455000,-358500
2026/02/12/20:17,매수,실적호전주,476060,온코닉테라퓨틱스,,14.66,-44.6,19000,23150,-15920
2026/02/12/20:17,매수,성장주,388210,씨엠티엑스,44.95,,-29.1,139300,144000,-91000
2026/02/12/20:17,매수,수익성이좋은기업,453860,에이에스텍,9.61,1.61,18.4,16120,16900,-14600
2026/02/12/20:17,매수,시총대비영업이익30%이상,000880,한화,15.15,1.05,7.2,119900,138900,-80000
2026/02/12/20:17,매수,시총대비영업이익30%이상,006120,SK디스커버리,45.52,0.4,0.9,-56800,64500,-51400
2026/02/12/20:17,매수,시총대비영업이익30%이상,007860,서연,1.92,0.31,18.3,10950,11990,-9060
2026/02/12/20:17,매수,시총대비영업이익30%이상,013310,아진산업,7.41,0.42,6.0,3555,4360,-2720
2026/02/12/20:17,매수,시총대비영업이익30%이상,066360,체리부로,,0.5,-11.4,791,827,-747
2026/02/13/21:47,매수,외국인지분율상승,000680,LS네트웍스,,0.51,-7.9,+3510,+3740,-3255
2026/02/13/21:47,매수,외국인지분율상승,003570,SNT다이내믹스,19.02,2.09,12.9,+55000,+59000,-44000
2026/02/13/21:47,매수,외국인지분율상승,004700,조광피혁,39.56,0.89,2.6,+75000,+77000,-63200
2026/02/13/21:47,매수,외국인지분율상승,373160,데이원컴퍼니,,2.33,8.0,+4510,+5270,-4265
2026/02/13/21:47,매수,외국인지분율상승,418470,KT밀리의서재,10.83,1.78,18.0,+14710,+15130,-12780
2026/02/13/21:47,매수,외국인순매수,900340,윙입푸드,2.38,0.15,7.0,-705,+881,-696
2026/02/13/21:47,매수,외국인순매수,000155,두산우,,,,+512000,+545000,-430000
2026/02/13/21:47,매수,외국인순매수,0053L0,TIGER 차이나휴머노이드로봇,,,,+13650,+15035,-13055
2026/02/13/21:47,매수,외국인순매수,039340,한국경제TV,15.05,0.69,5.2,+5530,+5690,-5110
2026/02/13/21:47,매수,중소형저평가우량주,900340,윙입푸드,2.38,0.15,7.0,-705,+881,-696
2026/02/13/21:47,매수,중소형저평가우량주,058630,엠게임,7.14,0.86,13.2,+5720,+6690,-5320
2026/02/13/21:47,매수,실적호전주,004700,조광피혁,39.56,0.89,2.6,+75000,+77000,-63200
2026/02/13/21:47,매수,실적호전주,012510,더존비즈온,47.51,4.48,17.0,+88700,+101600,-81000
2026/02/13/21:47,매수,실적호전주,443250,레뷰코퍼레이션,19.14,2.62,13.0,+11150,+11150,-10140
2026/02/13/21:47,매수,수익성이좋은기업,058630,엠게임,7.14,0.86,13.2,+5720,+6690,-5320
2026/02/13/21:47,매수,수익성이좋은기업,465480,인스피언,10.38,1.01,11.8,+5260,+6250,-4735
